    INT     ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,       FLOAT       ,       FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,   INT    , BOOL ,    BOOL     ,     INT      ,     BOOL     , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      ,      FLOAT      ,      FLOAT       ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,      BOOL       ,      BOOL       
     2386356,  1082809060,  1.25228857e+01,  2.465889e-01,  1.000000e+00,       1.579938e+49,       7.138920e+49,   0.000000e+00,   0.000000e+00,  4.115342e+02,  0.000000e+00,  1.749220e+02,          -nan,  1.376579e+02,          -nan,  1.568603e+01,  1.149528e+01,  4.190753e+00,  1.754831e+02,  5.614693e-01,                4,             7,  1.000000e-01,    2.465889e-01,  1.171565e-01,     1.171565e-01,  5.923383e-01,  3.895952e+49,  1.579938e+49,  3.325425e+49,        3.325425e+49,  6.577242e+48,  9.279257e+00,  9.279257e+00,  0.000000e+00,  4.573097e+00,  4.573097e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.144638e+00,     1.144638e+00,  6.738859e+00,  7.138920e+50,  7.138920e+49,  6.236834e+49,        6.236834e+49,  1.059366e+49,         3,1,0,             1,0,1,   8.029638e+04,  1.270739e+00,    9.58102521e-09,  8.38438282e-04,  1.99618099e+00,0,   5.856514e+03,  4.090766e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     8.298494e-02,      9.930182e-01,  5.90118774e+03,  9.29447864e+06, -1.00000000e+00,  0.00000000e+00,1,0
     2389021,  1082809061,  8.92035009e+01,  1.627960e+01,  1.000000e+00,       6.322542e+45,       1.744376e+49,   0.000000e+00,   0.000000e+00,  2.231725e+03,  0.000000e+00,  9.529127e+02,          -nan,  7.425080e+02,          -nan,  5.671980e+00,  4.561158e+00,  1.110822e+00,  9.529952e+02,  6.781945e-03,                6,            11,  1.000000e-01,    1.627960e+01,  3.468659e+29,     3.468659e+29,  1.917195e-01,  1.029285e+48,  6.322542e+45,  2.967385e+17,        2.967385e+17,  5.368703e+47,  3.282969e+00,  3.282969e+00,  0.000000e+00,  2.342663e+00,  2.342663e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.654717e+00,     1.654717e+00,  1.052576e+01,  1.744376e+50,  1.744376e+49,  1.054184e+49,        1.054184e+49,  1.657245e+48,         3,1,0,             1,0,1,   7.922523e+04,  5.434637e-01,    1.66336744e-07,  8.51089655e-05,  2.45566461e+00,0,   1.413673e+02,  2.252850e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -2.778760e-02,      1.030154e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     2396010,  1082809062,  2.11387518e+01,  3.016850e-01,  1.000000e+00,       1.440747e+48,       2.891108e+49,   0.000000e+00,   0.000000e+00,  1.788091e+03,  0.000000e+00,  8.337877e+02,          -nan,  5.318273e+02,          -nan,  1.177841e+01,  8.120196e+00,  3.658213e+00,  8.343111e+02,  3.067247e+00,                5,             8,  1.000000e-01,    3.016850e-01,  1.080761e+00,     1.080761e+00,  2.094955e-01,  4.346519e+48,  1.440747e+48,  4.021723e+47,        4.021723e+47,  2.074756e+48,  4.382843e+00,  4.382843e+00,  0.000000e+00,  2.519208e+00,  2.519208e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.873974e+00,     1.873974e+00,  1.002807e+01,  2.891108e+50,  2.891108e+49,  1.542769e+49,        1.542769e+49,  2.883016e+48,         3,1,0,             1,0,1,   1.032085e+05,  6.205330e-01,    1.38969332e-07,  1.47919308e-04,  2.73106438e+00,0,   3.717020e+02,  2.766411e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.552918e-01,      2.836899e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     2416229,  1082809065,  6.89606851e+01,  5.422861e-01,  1.000000e+00,       1.222362e+48,       1.194515e+49,   0.000000e+00,   0.000000e+00,  3.627489e+02,  0.000000e+00,  1.694891e+02,          -nan,  1.075963e+02,          -nan,  6.332484e+00,  4.679293e+00,  1.653191e+00,  1.694894e+02,  1.506984e+00,                5,             8,  1.000000e-01,    5.422861e-01,  2.979393e-01,     2.979393e-01,  6.062218e-01,  6.628698e+48,  1.222362e+48,  2.224849e+48,        2.224849e+48,  1.093444e+48,  2.331706e+00,  2.331706e+00,  0.000000e+00,  1.725728e+00,  1.725728e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.127593e+00,     2.127593e+00,  1.290461e+01,  1.194515e+50,  1.194515e+49,  5.614396e+48,        5.614396e+48,  9.256492e+47,         3,1,0,             1,0,1,   7.257661e+03,  7.089700e-01,    3.28285948e-08,  1.15549226e-03,  1.15038993e+01,0,   3.414747e+01,  1.840151e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     7.319043e-02,      2.892511e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     2423170,  1082809066,  6.97208106e+01,  1.627960e+01,  1.000000e+00,       1.025722e+46,       5.018927e+48,   0.000000e+00,   0.000000e+00,  1.421564e+03,  0.000000e+00,  7.377137e+02,          -nan,  3.599547e+02,          -nan,  6.328585e+00,  5.133947e+00,  1.194639e+00,  7.377362e+02,  5.746667e-03,                6,            12,  1.000000e-01,    1.627960e+01,  2.943283e+01,     2.943283e+01,  2.274011e-01,  1.669834e+48,  1.025722e+46,  5.673374e+45,        5.673374e+45,  7.343123e+47,  1.292556e+00,  1.292556e+00,  0.000000e+00,  1.262131e+00,  1.262131e+00,                1,             1,  1.000000e-01,    1.000000e+00,  7.985511e-01,     7.985511e-01,  1.589731e+01,  5.018927e+49,  5.018927e+48,  6.285042e+48,        6.285042e+48,  3.157091e+47,         3,1,0,             1,0,1,   5.823465e+04,  5.719326e-01,    1.74023949e-07,  8.61879428e-05,  2.36808198e+00,0,   2.748818e+00,  1.146131e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -3.845990e-02,      7.127947e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     2430559,  1082809067,  1.17093935e+01,  1.000000e+00,  1.000000e+00,       4.839517e+49,       5.283111e+49,   0.000000e+00,   0.000000e+00,  8.409716e+00,  0.000000e+00,  3.155348e+00,           nan,  3.217977e+00,           nan,  6.474827e+00,  6.474827e+00,  0.000000e+00,  3.284511e+00,  3.284511e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.452101e+00,     1.452101e+00,  8.402584e+00,  4.839517e+50,  4.839517e+49,  3.332768e+49,        3.332768e+49,  5.759559e+48,  6.759417e+00,  6.759417e+00,  0.000000e+00,  3.279028e+00,  3.279028e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.476410e+00,     1.476410e+00,  8.411947e+00,  5.283111e+50,  5.283111e+49,  3.578349e+49,        3.578349e+49,  6.280485e+48,         7,1,0,             1,0,1,   1.522579e+03,  3.446748e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,   1.707340e+03,  3.549829e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      1.046538e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,1
     2755698,  1082809070,  2.13873442e+02,  1.000000e+00,  5.725485e-01,       0.000000e+00,       4.824954e+47,   0.000000e+00,   0.000000e+00,  3.394358e+02,  2.983963e+00,  8.534025e+01,  1.087874e+00,  1.768999e+02,  1.174015e+00,  8.172655e-01,  0.000000e+00,  8.172655e-01,  1.011297e-02,  1.011297e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.970157e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  4.105742e+00,  3.140127e+00,  9.656144e-01,  1.769497e+02,  5.224216e+00,                5,             8,  1.000000e-01,    5.725485e-01,  9.364138e-01,     9.364138e-01,  5.890608e-01,  2.762520e+48,  4.824954e+47,  2.950106e+47,        2.950106e+47,  4.689703e+47,         4,1,0,             1,0,0,   2.128431e-03,  2.135874e+00,    5.15774436e-12,  1.83731737e-01,  1.19832628e+01,1,   6.266474e+03,  6.688534e-01,    9.64523405e-09,  6.59693593e-03,  3.74368671e+01,     3.241074e-02,      7.380390e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     2770672,  1082809072,  2.27842127e+02,  1.000000e+00,  4.796291e-01,       0.000000e+00,       5.260182e+47,   0.000000e+00,   0.000000e+00,  3.600579e+02,  2.628699e+00,  9.017693e+01,  9.558295e-01,  1.880780e+02,  1.036827e+00,  7.938860e-01,  0.000000e+00,  7.938860e-01,  1.038165e-02,  1.038165e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.901356e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  4.044216e+00,  3.095616e+00,  9.486002e-01,  1.881445e+02,  6.978406e+00,                5,             8,  1.000000e-01,    4.796291e-01,  9.966084e-01,     9.966084e-01,  5.654562e-01,  2.522936e+48,  5.260182e+47,  2.531522e+47,        2.531522e+47,  4.461772e+47,         4,1,0,             1,0,0,   2.139406e-03,  2.110766e+00,    4.80140217e-12,  2.35374761e-01,  1.58275018e+01,1,   6.792606e+03,  6.618558e-01,    9.25891431e-09,  6.99346499e-03,  3.89788424e+01,     3.143320e-02,      7.518563e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     2803825,  1082809077,  6.71538536e+02,  1.000000e+00,  1.516458e+00,       0.000000e+00,       1.643118e+47,   0.000000e+00,   0.000000e+00,  1.656953e+02,  4.897413e+00,  4.636022e+01,  1.949871e+00,  8.066792e+01,  1.763076e+00,  7.780009e-01,  0.000000e+00,  7.780009e-01,  1.056585e-02,  1.056585e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.855881e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  2.636710e+00,  2.012628e+00,  6.240819e-01,  8.075014e+01,  2.496503e-01,                5,             8,  1.000000e-01,    1.516458e+00,  8.506909e-01,     8.506909e-01,  9.937973e-01,  2.491719e+48,  1.643118e+47,  2.929054e+47,        2.929054e+47,  2.507271e+47,         4,0,0,             1,0,0,   2.905346e-04,  1.270127e+00,    4.45960950e-12,  3.03674511e-01,  2.09898709e+01,1,   1.618586e+03,  7.058499e-01,    3.57321635e-09,  2.60551315e-02,  1.02664938e+02,     3.474898e-02,      4.196376e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     2815582,  1082809078,  8.06480144e+02,  1.000000e+00,  1.428492e+00,       0.000000e+00,       1.811689e+47,   0.000000e+00,   0.000000e+00,  1.393898e+02,  4.243129e+00,  3.972405e+01,  1.705755e+00,  6.700922e+01,  1.511715e+00,  7.773359e-01,  0.000000e+00,  7.773359e-01,  1.057360e-02,  1.057360e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.853998e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  2.458277e+00,  1.861534e+00,  5.967433e-01,  6.704351e+01,  2.239177e-01,                5,             8,  1.000000e-01,    1.428492e+00,  8.009388e-01,     8.009388e-01,  1.125008e+00,  2.587983e+48,  1.811689e+47,  3.231187e+47,        3.231187e+47,  2.300414e+47,         4,0,0,             1,0,0,   2.053320e-04,  1.164134e+00,    4.80003404e-12,  2.35606955e-01,  1.58449234e+01,1,   1.188165e+03,  7.170357e-01,    3.23809135e-09,  2.92605310e-02,  1.14037156e+02,     4.420889e-02,      3.762775e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     2827211,  1082809079,  6.56307946e+01,  1.000000e+00,  8.213775e+00,       0.000000e+00,       4.570162e+46,   0.000000e+00,   0.000000e+00,  7.096663e+02,  6.156537e+01,  1.661346e+02,  2.040057e+01,  3.852412e+02,  2.637690e+01,  1.115288e+00,  0.000000e+00,  1.115288e+00,  6.728799e-03,  6.728799e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  5.209167e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  7.233211e+00,  5.274575e+00,  1.958636e+00,  3.853548e+02,  9.994461e+01,                5,             8,  1.000000e-01,    8.213775e+00,  7.094693e-01,     7.094693e-01,  3.506061e-01,  3.753828e+48,  4.570162e+46,  5.291037e+47,        5.291037e+47,  1.070668e+48,         4,1,0,             1,0,0,   3.002308e-02,  5.074521e+00,    6.43135471e-12,  8.70513589e-02,  5.05723814e+00,1,   2.511426e+04,  6.412830e-01,    4.68469045e-08,  6.95589693e-04,  8.14008038e+00,     8.883353e-02,      1.025931e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     2837764,  1082809080,  6.94863262e+01,  1.000000e+00,  1.627960e+01,       0.000000e+00,       1.184221e+46,   0.000000e+00,   0.000000e+00,  1.412027e+03,  1.287833e+02,  3.465583e+02,  4.860054e+01,  7.463861e+02,  4.899699e+01,  1.246027e+00,  0.000000e+00,  1.246027e+00,  5.054900e-03,  5.054900e-03,               11,            11,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  6.303547e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  6.827476e+00,  5.559096e+00,  1.268380e+00,  7.464562e+02,  4.733277e-03,                6,            12,  1.000000e-01,    1.627960e+01,  3.481432e+04,     3.481432e+04,  2.256267e-01,  1.927865e+48,  1.184221e+46,  5.537561e+42,        5.537561e+42,  8.544488e+47,         4,0,0,             1,0,0,   3.279565e-02,  5.985464e+00,    5.52414533e-08,  3.60905638e-05,  9.08104057e-01,1,   6.150962e+04,  5.764128e-01,    1.78336135e-07,  8.75702496e-05,  2.31714555e+00,    -4.296507e-02,      8.274510e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     2850893,  1082809081,  5.58399684e+01,  5.133959e+00,  1.000000e+00,       5.103892e+46,       2.362126e+49,   0.000000e+00,   0.000000e+00,  1.363499e+03,  0.000000e+00,  5.808203e+02,          -nan,  4.549150e+02,          -nan,  7.011254e+00,  5.725423e+00,  1.285831e+00,  5.808525e+02,  4.470635e-03,                6,            12,  1.000000e-01,    5.133959e+00,  1.123814e+00,     1.123814e+00,  2.666957e-01,  2.620317e+48,  5.103892e+46,  2.331630e+47,        2.331630e+47,  9.825119e+47,  4.104415e+00,  4.104415e+00,  0.000000e+00,  2.704058e+00,  2.704058e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.536028e+00,     1.536028e+00,  9.565683e+00,  2.362126e+50,  2.362126e+49,  1.537814e+49,        1.537814e+49,  2.469375e+48,         3,1,0,             1,0,1,   4.386019e+04,  6.004609e-01,    1.79106132e-07,  8.83891421e-05,  2.30195683e+00,0,   3.275076e+02,  2.587005e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -4.654494e-02,      9.947881e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     2858682,  1082809082,  6.21945028e+01,  3.896298e-01,  1.000000e+00,       1.328763e+48,       2.596516e+49,   0.000000e+00,   0.000000e+00,  5.874100e+02,  0.000000e+00,  2.378217e+02,          -nan,  2.076647e+02,          -nan,  6.645840e+00,  4.887821e+00,  1.758019e+00,  2.378932e+02,  6.432801e+00,                5,             8,  1.000000e-01,    3.896298e-01,  3.814651e-01,     3.814651e-01,  4.835841e-01,  5.177256e+48,  1.328763e+48,  1.357203e+48,        1.357203e+48,  1.070601e+48,  4.938720e+00,  4.938720e+00,  0.000000e+00,  3.561674e+00,  3.561674e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.129887e+00,     1.129887e+00,  7.960809e+00,  2.596516e+50,  2.596516e+49,  2.298031e+49,        2.298031e+49,  3.261624e+48,         3,1,0,             1,0,1,   1.204360e+04,  6.792006e-01,    3.75809238e-08,  9.55542090e-04,  1.01281050e+01,0,   7.713040e+02,  2.792411e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     7.874357e-02,      3.464180e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     2864355,  1082809083,  7.82586233e+01,  1.000000e+00,  1.850149e+00,       1.851016e+49,       8.995963e+47,   0.000000e+00,   0.000000e+00,  3.217061e+02,  0.000000e+00,  6.604762e+01,          -nan,  1.866223e+02,          -nan,  1.003055e+00,  1.003055e+00,  0.000000e+00,  2.060894e-01,  2.060894e-01,                7,             7,  1.000000e-01,    1.000000e+00,  1.142610e-12,     1.142610e-12,  5.321364e+01,  1.851016e+50,  1.851016e+49,  1.619990e+61,        1.619990e+61,  3.478462e+47,  1.027918e+01,  8.000453e+00,  2.278730e+00,  1.873421e+02,  3.658227e-01,                2,             7,  1.000000e-01,    1.850149e+00,  1.511660e-01,     1.511660e-01,  5.670697e-01,  1.664387e+49,  8.995963e+47,  1.101032e+49,        1.101032e+49,  2.935066e+48,         4,1,1,             1,0,0,   2.511219e+02,  8.768865e+00,    3.30955460e-10,  6.28557710e-02,  2.32756548e+01,1,   1.135229e+04,  7.541421e-01,    4.27054645e-10,  1.85707930e-02,  5.47115595e+00,     6.500000e+00,      1.772624e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     2866976,  1082809084,  2.90681198e+02,  1.000000e+00,  5.826686e-01,       0.000000e+00,       2.764804e+47,   0.000000e+00,   0.000000e+00,  4.676891e+02,  4.406118e+00,  1.206629e+02,  1.648484e+00,  2.399542e+02,  1.690738e+00,  7.961620e-01,  0.000000e+00,  7.961620e-01,  1.035538e-02,  1.035538e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.907953e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.641534e+00,  2.800027e+00,  8.415072e-01,  2.399811e+02,  1.000308e+01,                5,             8,  1.000000e-01,    5.826686e-01,  1.139099e+00,     1.139099e+00,  4.807751e-01,  1.610965e+48,  2.764804e+47,  1.414245e+47,        1.414245e+47,  3.350766e+47,         4,1,0,             1,0,0,   1.415239e-03,  1.906007e+00,    4.55279221e-12,  2.82819295e-01,  1.94065263e+01,1,   9.144847e+03,  6.312561e-01,    7.03435780e-09,  1.03420178e-02,  5.12373024e+01,     2.604954e-02,      6.496779e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     2886370,  1082809086,  7.67522045e+01,  9.116441e-01,  1.000000e+00,       8.928706e+47,       2.198908e+49,   0.000000e+00,   0.000000e+00,  3.047210e+02,  0.000000e+00,  1.236886e+02,          -nan,  1.074227e+02,          -nan,  5.705081e+00,  4.668749e+00,  1.036332e+00,  1.240695e+02,  7.646691e-03,                3,            10,  1.000000e-01,    9.116441e-01,  3.931654e-01,     3.931654e-01,  7.463629e-01,  8.139802e+48,  8.928706e+47,  2.070325e+48,        2.070325e+48,  1.090596e+48,  4.189744e+00,  4.189744e+00,  0.000000e+00,  3.026804e+00,  3.026804e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.276651e+00,     1.276651e+00,  8.872999e+00,  2.198908e+50,  2.198908e+49,  1.722404e+49,        1.722404e+49,  2.478202e+48,         3,1,0,             1,0,1,   4.270248e+03,  7.257396e-01,    9.97775157e-09,  8.49112600e-03,  3.69370693e+01,0,   3.923775e+02,  2.558196e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -4.916669e-02,      3.905626e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     2888995,  1082809087,  8.23950255e+01,  1.627960e+01,  1.000000e+00,       4.930479e+45,       1.550435e+49,   0.000000e+00,   0.000000e+00,  2.971738e+03,  0.000000e+00,  1.310946e+03,          -nan,  9.502487e+02,          -nan,  5.877789e+00,  4.722199e+00,  1.155590e+00,  1.311118e+03,  6.240053e-03,                6,            11,  1.000000e-01,    1.627960e+01,  1.000000e-20,     1.000000e-20,  1.549882e-01,  8.026624e+47,  4.930479e+45,  8.026624e+66,        8.026624e+66,  5.178860e+47,  2.901722e+00,  2.901722e+00,  0.000000e+00,  2.059086e+00,  2.059086e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.922374e+00,     1.922374e+00,  1.147124e+01,  1.550435e+50,  1.550435e+49,  8.065211e+48,        8.065211e+48,  1.351585e+48,         3,1,0,             1,0,1,   1.257430e+05,  5.200560e-01,    1.68865317e-07,  8.54167804e-05,  2.42588041e+00,0,   8.394395e+01,  2.109405e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -2.664050e-02,      1.583629e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     2896396,  1082809088,  4.59369943e+02,  1.000000e+00,  3.461380e-01,       0.000000e+00,       8.971270e+47,   0.000000e+00,   0.000000e+00,  1.759741e+02,  1.350486e+00,  5.025780e+01,  5.499607e-01,  8.447027e+01,  4.743752e-01,  9.560890e-01,  0.000000e+00,  9.560890e-01,  8.550875e-03,  8.550875e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.440034e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  2.999150e+00,  2.307476e+00,  6.916741e-01,  8.449841e+01,  2.751001e-01,                5,             8,  1.000000e-01,    3.461380e-01,  8.636707e-01,     8.636707e-01,  9.641863e-01,  3.105297e+48,  8.971270e+47,  3.595465e+47,        3.595465e+47,  3.220640e+47,         4,0,0,             1,0,0,   5.474838e-04,  1.654198e+00,    5.99382372e-12,  1.09975095e-01,  6.65151703e+00,1,   1.843528e+03,  7.128336e-01,    4.50227396e-09,  1.92689353e-02,  8.06442378e+01,     2.533355e-02,      3.706684e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     2914318,  1082809090,  6.62089766e+01,  1.000000e+00,  2.255128e+00,       1.941646e+49,       1.140795e+48,   0.000000e+00,   0.000000e+00,  2.271446e+02,  0.000000e+00,  4.849755e+01,          -nan,  1.293237e+02,          -nan,  1.188689e+00,  1.188689e+00,  0.000000e+00,  2.759197e-01,  2.759197e-01,                7,             7,  1.000000e-01,    1.000000e+00,  4.142527e-03,     4.142527e-03,  4.380647e+01,  1.941646e+50,  1.941646e+49,  4.687105e+51,        4.687105e+51,  4.432328e+47,  1.064223e+01,  8.260643e+00,  2.381583e+00,  1.295639e+02,  3.767356e-01,                2,             7,  1.000000e-01,    2.255128e+00,  1.810460e-01,     1.810460e-01,  7.251101e-01,  2.572638e+49,  1.140795e+48,  1.420986e+49,        1.420986e+49,  3.547928e+48,         4,1,1,             1,0,0,   6.316157e+02,  9.543813e+00,    3.47374809e-10,  4.76200697e-02,  1.67342166e+01,1,   1.358030e+04,  9.483864e-01,    4.34571532e-10,  1.74414581e-02,  5.07965330e+00,     6.500000e+00,      1.516675e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     2916983,  1082809091,  4.82145113e+01,  1.000000e+00,  1.625855e+01,       1.309889e+49,       1.268787e+47,   0.000000e+00,   0.000000e+00,  3.700611e+02,  0.000000e+00,  6.618263e+01,          -nan,  2.277582e+02,          -nan,  7.875773e-01,  7.875773e-01,  0.000000e+00,  1.795429e-01,  1.795429e-01,                7,             7,  1.000000e-01,    1.000000e+00,  5.156273e-34,     5.156273e-34,  5.833750e+01,  1.309889e+50,  1.309889e+49,  2.540380e+82,        2.540380e+82,  2.245364e+47,  1.287702e+01,  9.688578e+00,  3.188441e+00,  2.293091e+02,  4.686915e-01,                4,             7,  1.000000e-01,    1.625855e+01,  9.341205e-02,     9.341205e-02,  4.955785e-01,  2.062864e+49,  1.268787e+47,  2.208349e+49,        2.208349e+49,  4.162537e+48,         4,1,0,             1,0,0,   1.136518e+02,  7.705662e+00,    3.10532550e-10,  9.34356162e-02,  3.72809441e+01,1,   4.938546e+04,  9.844397e-01,    4.41091491e-09,  1.66806451e-03,  2.63971973e+00,     5.183767e-02,      2.987644e+01,  9.32153214e+04,  7.41885608e+06, -1.00000000e+00, -1.00000000e+00,1,0
     3220019,  1082809093,  1.89708929e+01,  3.010790e-01,  1.000000e+00,       3.719754e+48,       5.958227e+49,   0.000000e+00,   0.000000e+00,  9.136139e+02,  0.000000e+00,  3.586572e+02,          -nan,  3.338575e+02,          -nan,  1.178577e+01,  9.041896e+00,  2.743876e+00,  3.607774e+02,  4.136553e-01,                3,             7,  1.000000e-01,    3.010790e-01,  1.134867e-01,     1.134867e-01,  3.663536e-01,  1.119940e+49,  3.719754e+48,  9.868471e+48,        9.868471e+48,  3.056991e+48,  1.007501e+01,  1.007501e+01,  0.000000e+00,  6.459369e+00,  6.459369e+00,                1,             1,  1.000000e-01,    1.000000e+00,  9.278731e-01,     9.278731e-01,  5.353033e+00,  5.958227e+50,  5.958227e+49,  6.421382e+49,        6.421382e+49,  1.113056e+49,         3,1,0,             1,0,1,   2.796738e+04,  6.808372e-01,    5.88752173e-08,  7.35002573e-04,  6.87449080e+00,0,   1.088212e+04,  4.018679e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     2.872520e-02,      8.843894e-02,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     3223496,  1082809094,  5.96410578e+01,  4.900878e+00,  1.000000e+00,       6.289713e+46,       1.688341e+49,   0.000000e+00,   0.000000e+00,  9.233108e+02,  0.000000e+00,  4.153816e+02,          -nan,  2.879841e+02,          -nan,  6.783843e+00,  4.979160e+00,  1.804683e+00,  4.154738e+02,  1.752917e+02,                5,             9,  1.000000e-01,    4.900878e+00,  9.789793e-01,     9.789793e-01,  3.334502e-01,  3.082512e+48,  6.289713e+46,  3.148700e+47,        3.148700e+47,  9.244295e+47,  3.035796e+00,  3.035796e+00,  0.000000e+00,  2.069672e+00,  2.069672e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.027765e+00,     2.027765e+00,  1.143209e+01,  1.688341e+50,  1.688341e+49,  8.326119e+48,        8.326119e+48,  1.476844e+48,         3,1,0,             1,0,1,   2.682367e+04,  6.278527e-01,    3.96983701e-08,  8.83396956e-04,  9.59928627e+00,0,   9.763819e+01,  2.185014e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     8.115164e-02,      1.976812e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
